,clf_name,params,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1-score,std_test_f1-score,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
17,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 400}",0.4,0.4898979485566356,0.18333333333333332,0.22912878474779202,0.24999999999999994,0.30956959368344517,0.8595833333333334,0.061210304597256245,0.6645990610122681,0.0309720613004841
18,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 450}",0.4,0.4898979485566356,0.18333333333333332,0.22912878474779202,0.24999999999999994,0.30956959368344517,0.86625,0.05789867826163603,0.7223001480102539,0.0924155314245933
19,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",0.3,0.4,0.18333333333333332,0.22912878474779202,0.22333333333333333,0.28286235364769047,0.8533333333333333,0.05492419017761361,0.7200718879699707,0.023401960193513708
20,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 50}",0.35,0.45,0.18333333333333332,0.22912878474779202,0.24,0.3028751117760146,0.86,0.05995368582868316,0.07260818481445312,0.005171129383948471
21,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",0.35,0.45,0.16666666666666666,0.21081851067789198,0.22333333333333333,0.28286235364769047,0.8658333333333333,0.04412734098291242,0.144700288772583,0.008722821285069442
22,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 150}",0.35,0.45,0.18333333333333332,0.22912878474779202,0.24,0.3028751117760146,0.8595833333333334,0.061210304597256245,0.2186044692993164,0.016202915221817053
23,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 200}",0.4,0.4898979485566356,0.18333333333333332,0.22912878474779202,0.24999999999999994,0.30956959368344517,0.8724999999999999,0.05506309512227264,0.27998902797698977,0.005543175657509348
24,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 250}",0.4,0.4898979485566356,0.18333333333333332,0.22912878474779202,0.24999999999999994,0.30956959368344517,0.8724999999999999,0.05506309512227264,0.3714037656784058,0.0219694751723439
25,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 300}",0.3,0.45825756949558405,0.15,0.22912878474779202,0.2,0.30550504633038933,0.86625,0.05789867826163603,0.48239741325378416,0.03924365301454068
26,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 350}",0.4,0.4898979485566356,0.18333333333333332,0.22912878474779202,0.24999999999999994,0.30956959368344517,0.8724999999999999,0.05506309512227264,0.5489574670791626,0.0523832126216314
27,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 400}",0.4,0.4898979485566356,0.18333333333333332,0.22912878474779202,0.24999999999999994,0.30956959368344517,0.8724999999999999,0.05506309512227264,0.6004500389099121,0.0910617827394594
28,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 450}",0.3,0.45825756949558405,0.15,0.22912878474779202,0.2,0.30550504633038933,0.86625,0.05789867826163603,0.7089582920074463,0.08082839713447747
29,RandomForestClassifier,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 500}",0.3,0.45825756949558405,0.15,0.22912878474779202,0.2,0.30550504633038933,0.86625,0.05789867826163603,0.7493772745132447,0.020801946154148165
