,clf_name,params,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1-score,std_test_f1-score,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
86,AdaBoostClassifier,"{'learning_rate': 0.18009999999999998, 'n_estimators': 350}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.6491203546524048,0.059800115750586955
87,AdaBoostClassifier,"{'learning_rate': 0.18009999999999998, 'n_estimators': 400}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7891666666666666,0.07329544475765343,0.6516334056854248,0.14917143710894437
88,AdaBoostClassifier,"{'learning_rate': 0.18009999999999998, 'n_estimators': 450}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7891666666666666,0.07329544475765343,0.694364047050476,0.07916599252900194
89,AdaBoostClassifier,"{'learning_rate': 0.18009999999999998, 'n_estimators': 500}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.8340281009674072,0.1605073426298275
90,AdaBoostClassifier,"{'learning_rate': 0.2001, 'n_estimators': 100}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8270833333333334,0.056033534106322835,0.2415665864944458,0.08085322442201348
91,AdaBoostClassifier,"{'learning_rate': 0.2001, 'n_estimators': 150}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8141666666666666,0.07164243776483942,0.2058014154434204,0.015606579972202947
92,AdaBoostClassifier,"{'learning_rate': 0.2001, 'n_estimators': 200}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.29793572425842285,0.032796907744839794
93,AdaBoostClassifier,"{'learning_rate': 0.2001, 'n_estimators': 250}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.4445100069046021,0.0833295066279289
94,AdaBoostClassifier,"{'learning_rate': 0.2001, 'n_estimators': 300}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.5723661422729492,0.15617128015181633
95,AdaBoostClassifier,"{'learning_rate': 0.2001, 'n_estimators': 350}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.6087221384048462,0.12667363834838336
96,AdaBoostClassifier,"{'learning_rate': 0.2001, 'n_estimators': 400}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7891666666666666,0.07329544475765343,0.6684651374816895,0.08549883607707254
97,AdaBoostClassifier,"{'learning_rate': 0.2001, 'n_estimators': 450}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7891666666666666,0.07329544475765343,0.9014946699142456,0.20091841849688874
98,AdaBoostClassifier,"{'learning_rate': 0.2001, 'n_estimators': 500}",0.19999999999999998,0.20816659994661327,0.21666666666666665,0.2242270674512285,0.2033333333333333,0.206801031589948,0.7883333333333333,0.05856501610271368,0.829609751701355,0.061981910602602754
99,AdaBoostClassifier,"{'learning_rate': 0.2201, 'n_estimators': 100}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8208333333333334,0.0667447459438652,0.1605924606323242,0.026963604234866434
100,AdaBoostClassifier,"{'learning_rate': 0.2201, 'n_estimators': 150}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8141666666666666,0.07164243776483942,0.23829240798950196,0.018712954151508653
101,AdaBoostClassifier,"{'learning_rate': 0.2201, 'n_estimators': 200}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.32120022773742674,0.029383802953360707
102,AdaBoostClassifier,"{'learning_rate': 0.2201, 'n_estimators': 250}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.40549578666687014,0.0341557071615216
103,AdaBoostClassifier,"{'learning_rate': 0.2201, 'n_estimators': 300}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.4941489458084106,0.0465340486245343
104,AdaBoostClassifier,"{'learning_rate': 0.2201, 'n_estimators': 350}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.5828033208847045,0.06001024901658677
105,AdaBoostClassifier,"{'learning_rate': 0.2201, 'n_estimators': 400}",0.21666666666666665,0.2242270674512285,0.21666666666666665,0.2242270674512285,0.21333333333333332,0.2181742422927143,0.7949999999999999,0.04698551786336818,0.6825894355773926,0.04544430831744704
